ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2000,6,"66,510","3,734","2,454,219","3,734","7,006",0,"12,288","5,390","10,147",0,872,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2000,"528,987","31,108","17,011,012","124,432","45,592",0,"73,865","31,634","59,701",0,"6,067"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2000,7,"93,497","4,794","3,450,039","4,794","8,767",0,"18,609","7,635","17,753",0,"1,657",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2000,"528,987","31,108","17,011,012","124,432","45,592",0,"73,865","31,634","59,701",0,"6,067"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2000,8,"81,917","4,828","2,981,779","4,828","8,709",0,"23,888","8,290","16,008",0,"1,856",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2000,"528,987","31,108","17,011,012","124,432","45,592",0,"73,865","31,634","59,701",0,"6,067"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2000,9,"61,091","3,605","2,223,712","3,605","5,115",0,"10,392","4,188","8,714",0,"1,165",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2000,"528,987","31,108","17,011,012","124,432","45,592",0,"73,865","31,634","59,701",0,"6,067"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2000,10,"41,692","2,459","1,517,589","2,459","3,516",0,"2,624","1,975","1,920",0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2000,"528,987","31,108","17,011,012","124,432","45,592",0,"73,865","31,634","59,701",0,"6,067"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2000,11,"25,328","1,473","921,939","1,473","1,695",0,273,382,253,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2000,"528,987","31,108","17,011,012","124,432","45,592",0,"73,865","31,634","59,701",0,"6,067"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2000,12,"20,631","1,035","99,029","1,035","1,741",0,146,121,57,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2000,"528,987","31,108","17,011,012","124,432","45,592",0,"73,865","31,634","59,701",0,"6,067"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,1,"17,826","1,235","85,565","1,235",959,0,80,83,21,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,"541,787","33,345","17,337,518","133,380","46,114",0,"71,608","30,265","81,057",0,"6,574"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,2,"16,365","1,270","78,552","1,270","1,490",0,22,48,23,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,"541,787","33,345","17,337,518","133,380","46,114",0,"71,608","30,265","81,057",0,"6,574"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,3,"22,091","1,417","106,037","1,417","1,987",0,143,114,73,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,"541,787","33,345","17,337,518","133,380","46,114",0,"71,608","30,265","81,057",0,"6,574"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,4,"25,808","1,607","939,411","1,607","2,425",0,429,506,148,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,"541,787","33,345","17,337,518","133,380","46,114",0,"71,608","30,265","81,057",0,"6,574"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,5,"51,912","3,897","1,889,597","3,897","3,227",0,"7,257","3,364","5,009",0,123,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,"541,787","33,345","17,337,518","133,380","46,114",0,"71,608","30,265","81,057",0,"6,574"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,6,"78,441","4,640","2,894,473","4,640","7,501",0,"10,472","4,671","9,255",0,"1,000",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,"541,787","33,345","17,337,518","133,380","46,114",0,"71,608","30,265","81,057",0,"6,574"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,7,"94,654","5,626","3,492,733","5,626","8,991",0,"17,792","7,339","27,795",0,"1,734",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,"541,787","33,345","17,337,518","133,380","46,114",0,"71,608","30,265","81,057",0,"6,574"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,8,"89,671","4,984","3,264,024","4,984","9,038",0,"22,756","7,317","27,481",0,"2,651",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,"541,787","33,345","17,337,518","133,380","46,114",0,"71,608","30,265","81,057",0,"6,574"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,9,"58,357","3,763","2,124,195","3,763","4,372",0,"8,459","3,415","8,170",0,986,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,"541,787","33,345","17,337,518","133,380","46,114",0,"71,608","30,265","81,057",0,"6,574"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,10,"41,150","2,355","1,497,860","2,355","3,411",0,"3,317","2,528","2,573",0,80,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,"541,787","33,345","17,337,518","133,380","46,114",0,"71,608","30,265","81,057",0,"6,574"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,11,"23,627","1,475","860,023","1,475","1,547",0,808,766,455,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,"541,787","33,345","17,337,518","133,380","46,114",0,"71,608","30,265","81,057",0,"6,574"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,12,"21,885","1,076","105,048","1,076","1,166",0,73,114,54,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2001,"541,787","33,345","17,337,518","133,380","46,114",0,"71,608","30,265","81,057",0,"6,574"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,1,"23,120",892,"110,976",892,908,0,64,127,8,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,"545,420","32,062","17,320,844","128,248","35,003",0,"74,123","29,707","54,484",0,"5,299"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,2,"18,934",914,"90,884",914,997,0,172,137,30,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,"545,420","32,062","17,320,844","128,248","35,003",0,"74,123","29,707","54,484",0,"5,299"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,3,"22,486","1,320","107,935","1,320","1,271",0,258,270,43,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,"545,420","32,062","17,320,844","128,248","35,003",0,"74,123","29,707","54,484",0,"5,299"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,4,"25,650","1,654","933,667","1,654","1,615",0,948,785,92,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,"545,420","32,062","17,320,844","128,248","35,003",0,"74,123","29,707","54,484",0,"5,299"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,5,"50,253","4,558","1,829,208","4,558","2,977",0,"6,703","3,228","2,125",0,714,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,"545,420","32,062","17,320,844","128,248","35,003",0,"74,123","29,707","54,484",0,"5,299"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,6,"54,855","4,076","2,024,133","4,076","5,179",0,"9,686","4,598","7,645",0,"1,441",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,"545,420","32,062","17,320,844","128,248","35,003",0,"74,123","29,707","54,484",0,"5,299"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,7,"90,372","6,250","3,334,733","6,250","6,535",0,"19,051","6,653","16,560",0,"2,649",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,"545,420","32,062","17,320,844","128,248","35,003",0,"74,123","29,707","54,484",0,"5,299"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,8,"96,069","3,620","3,496,920","3,620","6,689",0,"26,865","8,513","19,444",0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,"545,420","32,062","17,320,844","128,248","35,003",0,"74,123","29,707","54,484",0,"5,299"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,9,"69,009","4,065","2,511,916","4,065","3,948",0,"7,378","3,377","7,102",0,495,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,"545,420","32,062","17,320,844","128,248","35,003",0,"74,123","29,707","54,484",0,"5,299"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,10,"54,941","2,027","1,999,842","2,027","2,595",0,"2,773","1,854","1,251",0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,"545,420","32,062","17,320,844","128,248","35,003",0,"74,123","29,707","54,484",0,"5,299"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,11,"21,833","1,730","794,721","1,730","1,443",0,111,35,168,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,"545,420","32,062","17,320,844","128,248","35,003",0,"74,123","29,707","54,484",0,"5,299"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,12,"17,898",956,"85,909",956,846,0,114,130,16,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2002,"545,420","32,062","17,320,844","128,248","35,003",0,"74,123","29,707","54,484",0,"5,299"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,1,"20,906",799,"100,348",799,709,0,140,124,9,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,"555,987","21,749","17,828,305","86,996","38,501",0,"72,909","28,751","64,369",0,"9,777"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,2,"17,598",695,"84,472",695,"1,040",0,118,80,17,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,"555,987","21,749","17,828,305","86,996","38,501",0,"72,909","28,751","64,369",0,"9,777"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,3,"23,965",855,"115,033",855,"1,279",0,286,223,50,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,"555,987","21,749","17,828,305","86,996","38,501",0,"72,909","28,751","64,369",0,"9,777"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,4,"28,351","1,124","1,031,991","1,124","1,716",0,328,509,50,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,"555,987","21,749","17,828,305","86,996","38,501",0,"72,909","28,751","64,369",0,"9,777"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,5,"68,068","2,121","2,477,680","2,121","3,537",0,"6,382","2,827","2,545",0,805,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,"555,987","21,749","17,828,305","86,996","38,501",0,"72,909","28,751","64,369",0,"9,777"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,6,"67,111","2,717","2,476,389","2,717","5,668",0,"10,217","4,398","7,513",0,"1,367",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,"555,987","21,749","17,828,305","86,996","38,501",0,"72,909","28,751","64,369",0,"9,777"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,7,"94,396","3,328","3,483,230","3,328","6,453",0,"19,284","7,180","15,981",0,"4,321",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,"555,987","21,749","17,828,305","86,996","38,501",0,"72,909","28,751","64,369",0,"9,777"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,8,"97,916","3,182","3,564,149","3,182","6,814",0,"25,405","6,967","17,692",0,"2,717",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,"555,987","21,749","17,828,305","86,996","38,501",0,"72,909","28,751","64,369",0,"9,777"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,9,"55,850","2,318","2,032,956","2,318","4,453",0,"7,203","3,406","7,972",0,567,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,"555,987","21,749","17,828,305","86,996","38,501",0,"72,909","28,751","64,369",0,"9,777"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,10,"43,998","2,099","1,601,541","2,099","2,743",0,"3,231","2,662","11,839",0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,"555,987","21,749","17,828,305","86,996","38,501",0,"72,909","28,751","64,369",0,"9,777"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,11,"21,486","1,406","782,075","1,406","2,609",0,229,261,685,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,"555,987","21,749","17,828,305","86,996","38,501",0,"72,909","28,751","64,369",0,"9,777"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,12,"16,342","1,105","78,441","1,105","1,480",0,86,114,16,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2003,"555,987","21,749","17,828,305","86,996","38,501",0,"72,909","28,751","64,369",0,"9,777"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,1,"21,380",865,"102,626",865,"1,108",0,73,124,11,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,"525,035","21,336","16,528,053","85,344","34,131",0,"62,464","26,032","15,002",0,"46,865"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,2,"20,851",749,"100,084",749,"1,207",0,89,86,17,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,"525,035","21,336","16,528,053","85,344","34,131",0,"62,464","26,032","15,002",0,"46,865"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,3,"24,187","1,113","116,099","1,113","1,034",0,273,286,39,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,"525,035","21,336","16,528,053","85,344","34,131",0,"62,464","26,032","15,002",0,"46,865"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,4,"34,263","1,410","1,247,156","1,410","1,857",0,"1,482","1,164",74,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,"525,035","21,336","16,528,053","85,344","34,131",0,"62,464","26,032","15,002",0,"46,865"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,5,"63,068","2,306","2,295,675","2,306","2,845",0,"8,198","3,298","2,020",0,426,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,"525,035","21,336","16,528,053","85,344","34,131",0,"62,464","26,032","15,002",0,"46,865"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,6,"68,116","3,661","2,513,469","3,661","5,953",0,"10,799","4,824","5,309",0,"38,589",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,"525,035","21,336","16,528,053","85,344","34,131",0,"62,464","26,032","15,002",0,"46,865"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,7,"53,410","2,578","1,970,833","2,578","7,398",0,"19,665","7,871","3,219",0,"3,337",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,"525,035","21,336","16,528,053","85,344","34,131",0,"62,464","26,032","15,002",0,"46,865"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,8,"92,037","2,382","3,350,144","2,382","4,156",0,"9,896","3,301","2,313",0,"1,880",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,"525,035","21,336","16,528,053","85,344","34,131",0,"62,464","26,032","15,002",0,"46,865"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,9,"65,570","2,382","2,386,740","2,382","4,156",0,"9,896","3,301","1,766",0,"2,633",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,"525,035","21,336","16,528,053","85,344","34,131",0,"62,464","26,032","15,002",0,"46,865"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,10,"40,080","1,808","1,458,911","1,808","2,468",0,"1,759","1,402",230,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,"525,035","21,336","16,528,053","85,344","34,131",0,"62,464","26,032","15,002",0,"46,865"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,11,"24,822","1,036","903,511","1,036",995,0,178,235,3,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,"525,035","21,336","16,528,053","85,344","34,131",0,"62,464","26,032","15,002",0,"46,865"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,12,"17,251","1,046","82,805","1,046",954,0,156,140,1,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2004,"525,035","21,336","16,528,053","85,344","34,131",0,"62,464","26,032","15,002",0,"46,865"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,1,"17,858","1,001","85,720","1,001","1,124",0,86,54,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,"594,893","18,039","19,165,802","72,156","34,785",0,"71,131","32,123","12,793",0,"17,223"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,2,"17,338",847,"83,224",847,"1,806",0,54,86,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,"594,893","18,039","19,165,802","72,156","34,785",0,"71,131","32,123","12,793",0,"17,223"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,3,"24,369",921,"116,970",921,"1,922",0,191,178,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,"594,893","18,039","19,165,802","72,156","34,785",0,"71,131","32,123","12,793",0,"17,223"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,4,"28,788","1,147","1,047,890","1,147","1,122",0,448,467,0,0,5,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,"594,893","18,039","19,165,802","72,156","34,785",0,"71,131","32,123","12,793",0,"17,223"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,5,"57,008","1,910","2,075,101","1,910","2,690",0,"7,727","3,660",889,0,"1,394",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,"594,893","18,039","19,165,802","72,156","34,785",0,"71,131","32,123","12,793",0,"17,223"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,6,"77,865","2,802","2,873,227","2,802","5,700",0,"11,833","5,832","1,858",0,"3,313",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,"594,893","18,039","19,165,802","72,156","34,785",0,"71,131","32,123","12,793",0,"17,223"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,7,"104,051","3,410","3,839,466","3,410","2,893",0,"19,497","7,953","2,745",0,"5,119",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,"594,893","18,039","19,165,802","72,156","34,785",0,"71,131","32,123","12,793",0,"17,223"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,8,"91,887","2,848","3,344,690","2,848","7,459",0,"19,872","6,586","5,439",0,"5,479",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,"594,893","18,039","19,165,802","72,156","34,785",0,"71,131","32,123","12,793",0,"17,223"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,9,"66,683","2,798","2,427,257","2,798","4,254",0,"8,599","3,132","1,625",0,"1,758",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,"594,893","18,039","19,165,802","72,156","34,785",0,"71,131","32,123","12,793",0,"17,223"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,10,"57,469",351,"2,091,873",351,"2,781",0,"2,563","3,832",217,0,155,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,"594,893","18,039","19,165,802","72,156","34,785",0,"71,131","32,123","12,793",0,"17,223"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,11,"29,519",1,"1,074,504",1,"1,435",0,178,235,18,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,"594,893","18,039","19,165,802","72,156","34,785",0,"71,131","32,123","12,793",0,"17,223"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,12,"22,058",3,"105,880",3,"1,599",0,83,108,2,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2005,"594,893","18,039","19,165,802","72,156","34,785",0,"71,131","32,123","12,793",0,"17,223"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,1,"20,063",888,"96,300",888,"1,255",0,67,38,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,"552,766","21,603","18,003,322","86,412","25,909",0,"67,448","29,532","15,697",0,"14,651"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,2,"18,436",763,"88,494",763,812,0,95,60,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,"552,766","21,603","18,003,322","86,412","25,909",0,"67,448","29,532","15,697",0,"14,651"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,3,"17,507","1,151","84,033","1,151","1,116",0,60,45,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,"552,766","21,603","18,003,322","86,412","25,909",0,"67,448","29,532","15,697",0,"14,651"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,4,"26,699","1,227","971,832","1,227","1,436",0,140,273,1,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,"552,766","21,603","18,003,322","86,412","25,909",0,"67,448","29,532","15,697",0,"14,651"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,5,"55,953","2,311","2,036,702","2,311","1,771",0,"5,947","3,059",482,0,872,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,"552,766","21,603","18,003,322","86,412","25,909",0,"67,448","29,532","15,697",0,"14,651"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,6,"70,636","3,060","2,606,485","3,060","3,802",0,"10,192","5,377","1,569",0,"2,696",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,"552,766","21,603","18,003,322","86,412","25,909",0,"67,448","29,532","15,697",0,"14,651"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,7,"100,130","3,105","3,694,810","3,105","4,631",0,"18,027","7,851","2,894",0,"4,526",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,"552,766","21,603","18,003,322","86,412","25,909",0,"67,448","29,532","15,697",0,"14,651"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,8,"95,774","2,804","3,486,171","2,804","4,422",0,"20,063","6,017","3,713",0,"5,222",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,"552,766","21,603","18,003,322","86,412","25,909",0,"67,448","29,532","15,697",0,"14,651"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,9,"63,316","2,449","2,304,708","2,449","2,888",0,"10,230","4,236","6,417",0,"1,257",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,"552,766","21,603","18,003,322","86,412","25,909",0,"67,448","29,532","15,697",0,"14,651"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,10,"47,937","1,419","1,744,897","1,419","2,016",0,"2,245","2,140",572,0,78,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,"552,766","21,603","18,003,322","86,412","25,909",0,"67,448","29,532","15,697",0,"14,651"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,11,"22,613","1,390","823,122","1,390","1,043",0,315,398,48,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,"552,766","21,603","18,003,322","86,412","25,909",0,"67,448","29,532","15,697",0,"14,651"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,12,"13,702","1,036","65,768","1,036",717,0,67,38,1,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2006,"552,766","21,603","18,003,322","86,412","25,909",0,"67,448","29,532","15,697",0,"14,651"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,1,"19,707",918,"94,592",918,706,0,70,48,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,"580,129","20,325","18,608,422","81,300","39,493",0,"69,607","32,954","11,760",0,"13,821"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,2,"19,583",786,"93,999",786,984,0,67,60,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,"580,129","20,325","18,608,422","81,300","39,493",0,"69,607","32,954","11,760",0,"13,821"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,3,"22,021","1,062","105,701","1,062","1,026",0,172,184,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,"580,129","20,325","18,608,422","81,300","39,493",0,"69,607","32,954","11,760",0,"13,821"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,4,"29,968","1,261","1,090,819","1,261","1,833",0,890,849,12,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,"580,129","20,325","18,608,422","81,300","39,493",0,"69,607","32,954","11,760",0,"13,821"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,5,"59,223","2,176","2,155,717","2,176","2,947",0,"6,703","3,279",704,0,929,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,"580,129","20,325","18,608,422","81,300","39,493",0,"69,607","32,954","11,760",0,"13,821"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,6,"71,757","3,174","2,647,844","3,174","6,240",0,"10,704","6,516","2,114",0,"3,066",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,"580,129","20,325","18,608,422","81,300","39,493",0,"69,607","32,954","11,760",0,"13,821"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,7,"103,295","3,031","3,811,595","3,031","7,793",0,"18,791","8,080","3,429",0,"4,326",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,"580,129","20,325","18,608,422","81,300","39,493",0,"69,607","32,954","11,760",0,"13,821"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,8,"91,726","2,678","3,338,827","2,678","7,855",0,"22,184","7,750","3,369",0,"4,983",Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,"580,129","20,325","18,608,422","81,300","39,493",0,"69,607","32,954","11,760",0,"13,821"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,9,"65,545","2,543","2,385,853","2,543","4,201",0,"7,543","3,406","1,472",0,351,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,"580,129","20,325","18,608,422","81,300","39,493",0,"69,607","32,954","11,760",0,"13,821"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,10,"50,086","1,192","1,823,122","1,192","2,995",0,"1,838","2,159",630,0,166,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,"580,129","20,325","18,608,422","81,300","39,493",0,"69,607","32,954","11,760",0,"13,821"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,11,"26,383",809,"960,346",809,"1,769",0,550,474,30,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2007,"580,129","20,325","18,608,422","81,300","39,493",0,"69,607","32,954","11,760",0,"13,821"
